e-0-1     | 02:41:12.222 [W0] INFO:	sim_time 9_306_912_661us: CameraFrameEvent(camera_front_tele_30fov, 9_306_882_661->9_306_912_661us)
runtime-0-1     | 02:42:07.024 [W0] INFO:	sim_time 9_308_612_661us: CameraFrameEvent(camera_front_tele_30fov, 9_308_582_661->9_308_612_661us)
runtime-0-1     | 02:42:07.332 [W0] INFO:	sim_time 9_308_612_661us: CameraFrameEvent(camera_front_wide_120fov, 9_308_582_661->9_308_612_661us)
runtime-0-1     | 02:42:07.488 [W0] INFO:	sim_time 9_308_612_661us: CameraFrameEvent(camera_cross_left_120fov, 9_308_582_661->9_308_612_661us)
runtime-0-1     | 02:42:07.611 [W0] INFO:	sim_time 9_308_612_661us: CameraFrameEvent(camera_cross_right_120fov, 9_308_582_661->9_308_612_661us)
runtime-0-1     | 02:42:07.849 [W0] INFO:	sim_time 9_308_612_661us: PolicyEvent @ 9_308_612_661us
runtime-0-1     | 02:42:07.850 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:42:10,211][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the cut-in vehicle since it merges into our lane ahead']
runtime-0-1     | 02:42:10.275 [W0] INFO:	sim_time 9_308_612_661us: ControllerEvent @ 9_308_612_661us
runtime-0-1     | 02:42:10.283 [W0] INFO:	sim_time 9_308_612_661us: PhysicsEvent @ 9_308_612_661us
runtime-0-1     | 02:42:10.284 [W0] INFO:	sim_time 9_308_612_661us: TrafficEvent @ 9_308_612_661us
runtime-0-1     | 02:42:10.285 [W0] INFO:	sim_time 9_308_612_661us: PhysicsEvent @ 9_308_612_661us
runtime-0-1     | 02:42:10.285 [W0] INFO:	sim_time 9_308_612_661us: StepEvent @ 9_308_612_661us
runtime-0-1     | 02:42:10.287 [W0] INFO:	sim_time 9_308_712_661us: CameraFrameEvent(camera_cross_left_120fov, 9_308_682_661->9_308_712_661us)
runtime-0-1     | 02:42:10.472 [W0] INFO:	sim_time 9_308_712_661us: CameraFrameEvent(camera_cross_right_120fov, 9_308_682_661->9_308_712_661us)
runtime-0-1     | 02:42:10.771 [W0] INFO:	sim_time 9_308_712_661us: CameraFrameEvent(camera_front_tele_30fov, 9_308_682_661->9_308_712_661us)
runtime-0-1     | 02:42:10.953 [W0] INFO:	sim_time 9_308_712_661us: CameraFrameEvent(camera_front_wide_120fov, 9_308_682_661->9_308_712_661us)
runtime-0-1     | 02:42:11.102 [W0] INFO:	sim_time 9_308_712_661us: PolicyEvent @ 9_308_712_661us
runtime-0-1     | 02:42:11.103 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:42:13,424][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the cut-in vehicle since it merges into our lane ahead']
runtime-0-1     | 02:42:13.539 [W0] INFO:	sim_time 9_308_712_661us: ControllerEvent @ 9_308_712_661us
runtime-0-1     | 02:42:13.551 [W0] INFO:	sim_time 9_308_712_661us: PhysicsEvent @ 9_308_712_661us
runtime-0-1     | 02:42:13.551 [W0] INFO:	sim_time 9_308_712_661us: TrafficEvent @ 9_308_712_661us
runtime-0-1     | 02:42:13.551 [W0] INFO:	sim_time 9_308_712_661us: PhysicsEvent @ 9_308_712_661us
runtime-0-1     | 02:42:13.552 [W0] INFO:	sim_time 9_308_712_661us: StepEvent @ 9_308_712_661us
runtime-0-1     | 02:42:13.553 [W0] INFO:	sim_time 9_308_812_661us: CameraFrameEvent(camera_front_tele_30fov, 9_308_782_661->9_308_812_661us)
runtime-0-1     | 02:42:13.840 [W0] INFO:	sim_time 9_308_812_661us: CameraFrameEvent(camera_front_wide_120fov, 9_308_782_661->9_308_812_661us)
runtime-0-1     | 02:42:13.989 [W0] INFO:	sim_time 9_308_812_661us: CameraFrameEvent(camera_cross_left_120fov, 9_308_782_661->9_308_812_661us)
runtime-0-1     | 02:42:14.108 [W0] INFO:	sim_time 9_308_812_661us: CameraFrameEvent(camera_cross_right_120fov, 9_308_782_661->9_308_812_661us)
runtime-0-1     | 02:42:14.339 [W0] INFO:	sim_time 9_308_812_661us: PolicyEvent @ 9_308_812_661us
runtime-0-1     | 02:42:14.343 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:42:16,731][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the cut-in vehicle since it merges into our lane ahead']
runtime-0-1     | 02:42:16.803 [W0] INFO:	sim_time 9_308_812_661us: ControllerEvent @ 9_308_812_661us
runtime-0-1     | 02:42:16.810 [W0] INFO:	sim_time 9_308_812_661us: PhysicsEvent @ 9_308_812_661us
runtime-0-1     | 02:42:16.811 [W0] INFO:	sim_time 9_308_812_661us: TrafficEvent @ 9_308_812_661us
runtime-0-1     | 02:42:16.811 [W0] INFO:	sim_time 9_308_812_661us: PhysicsEvent @ 9_308_812_661us
runtime-0-1     | 02:42:16.812 [W0] INFO:	sim_time 9_308_812_661us: StepEvent @ 9_308_812_661us
runtime-0-1     | 02:42:16.813 [W0] INFO:	sim_time 9_308_912_661us: CameraFrameEvent(camera_front_wide_120fov, 9_308_882_661->9_308_912_661us)
runtime-0-1     | 02:42:17.040 [W0] INFO:	sim_time 9_308_912_661us: CameraFrameEvent(camera_cross_left_120fov, 9_308_882_661->9_308_912_661us)
runtime-0-1     | 02:42:17.218 [W0] INFO:	sim_time 9_308_912_661us: CameraFrameEvent(camera_front_tele_30fov, 9_308_882_661->9_308_912_661us)
runtime-0-1     | 02:42:17.435 [W0] INFO:	sim_time 9_308_912_661us: CameraFrameEvent(camera_cross_right_120fov, 9_308_882_661->9_308_912_661us)
runtime-0-1     | 02:42:17.639 [W0] INFO:	sim_time 9_308_912_661us: PolicyEvent @ 9_308_912_661us
runtime-0-1     | 02:42:17.639 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:42:20,004][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the lead vehicle since it is directly ahead in our lane']
runtime-0-1     | 02:42:20.065 [W0] INFO:	sim_time 9_308_912_661us: ControllerEvent @ 9_308_912_661us
runtime-0-1     | 02:42:20.073 [W0] INFO:	sim_time 9_308_912_661us: PhysicsEvent @ 9_308_912_661us
runtime-0-1     | 02:42:20.073 [W0] INFO:	sim_time 9_308_912_661us: TrafficEvent @ 9_308_912_661us
runtime-0-1     | 02:42:20.074 [W0] INFO:	sim_time 9_308_912_661us: PhysicsEvent @ 9_308_912_661us
runtime-0-1     | 02:42:20.074 [W0] INFO:	sim_time 9_308_912_661us: StepEvent @ 9_308_912_661us
runtime-0-1     | 02:42:20.076 [W0] INFO:	sim_time 9_309_012_661us: CameraFrameEvent(camera_front_tele_30fov, 9_308_982_661->9_309_012_661us)
runtime-0-1     | 02:42:20.418 [W0] INFO:	sim_time 9_309_012_661us: CameraFrameEvent(camera_cross_right_120fov, 9_308_982_661->9_309_012_661us)
runtime-0-1     | 02:42:20.648 [W0] INFO:	sim_time 9_309_012_661us: CameraFrameEvent(camera_front_wide_120fov, 9_308_982_661->9_309_012_661us)
runtime-0-1     | 02:42:20.806 [W0] INFO:	sim_time 9_309_012_661us: CameraFrameEvent(camera_cross_left_120fov, 9_308_982_661->9_309_012_661us)
runtime-0-1     | 02:42:20.921 [W0] INFO:	sim_time 9_309_012_661us: PolicyEvent @ 9_309_012_661us
runtime-0-1     | 02:42:20.922 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:42:23,242][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the lead vehicle since it is directly ahead in our lane']
runtime-0-1     | 02:42:23.331 [W0] INFO:	sim_time 9_309_012_661us: ControllerEvent @ 9_309_012_661us
runtime-0-1     | 02:42:23.339 [W0] INFO:	sim_time 9_309_012_661us: PhysicsEvent @ 9_309_012_661us
runtime-0-1     | 02:42:23.339 [W0] INFO:	sim_time 9_309_012_661us: TrafficEvent @ 9_309_012_661us
runtime-0-1     | 02:42:23.340 [W0] INFO:	sim_time 9_309_012_661us: PhysicsEvent @ 9_309_012_661us
runtime-0-1     | 02:42:23.340 [W0] INFO:	sim_time 9_309_012_661us: StepEvent @ 9_309_012_661us
runtime-0-1     | 02:42:23.342 [W0] INFO:	sim_time 9_309_112_661us: CameraFrameEvent(camera_front_wide_120fov, 9_309_082_661->9_309_112_661us)
runtime-0-1     | 02:42:23.557 [W0] INFO:	sim_time 9_309_112_661us: CameraFrameEvent(camera_cross_left_120fov, 9_309_082_661->9_309_112_661us)
runtime-0-1     | 02:42:23.741 [W0] INFO:	sim_time 9_309_112_661us: CameraFrameEvent(camera_front_tele_30fov, 9_309_082_661->9_309_112_661us)
runtime-0-1     | 02:42:23.941 [W0] INFO:	sim_time 9_309_112_661us: CameraFrameEvent(camera_cross_right_120fov, 9_309_082_661->9_309_112_661us)
runtime-0-1     | 02:42:24.144 [W0] INFO:	sim_time 9_309_112_661us: PolicyEvent @ 9_309_112_661us
runtime-0-1     | 02:42:24.144 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:42:26,513][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the lead vehicle since it is directly ahead in our lane']
runtime-0-1     | 02:42:26.534 [W0] INFO:	sim_time 9_309_112_661us: ControllerEvent @ 9_309_112_661us
runtime-0-1     | 02:42:26.641 [W0] INFO:	sim_time 9_309_112_661us: PhysicsEvent @ 9_309_112_661us
runtime-0-1     | 02:42:26.641 [W0] INFO:	sim_time 9_309_112_661us: TrafficEvent @ 9_309_112_661us
runtime-0-1     | 02:42:26.642 [W0] INFO:	sim_time 9_309_112_661us: PhysicsEvent @ 9_309_112_661us
runtime-0-1     | 02:42:26.642 [W0] INFO:	sim_time 9_309_112_661us: StepEvent @ 9_309_112_661us
runtime-0-1     | 02:42:26.644 [W0] INFO:	sim_time 9_309_212_661us: CameraFrameEvent(camera_cross_left_120fov, 9_309_182_661->9_309_212_661us)
runtime-0-1     | 02:42:26.785 [W0] INFO:	sim_time 9_309_212_661us: CameraFrameEvent(camera_front_tele_30fov, 9_309_182_661->9_309_212_661us)
runtime-0-1     | 02:42:27.081 [W0] INFO:	sim_time 9_309_212_661us: CameraFrameEvent(camera_front_wide_120fov, 9_309_182_661->9_309_212_661us)
runtime-0-1     | 02:42:27.243 [W0] INFO:	sim_time 9_309_212_661us: CameraFrameEvent(camera_cross_right_120fov, 9_309_182_661->9_309_212_661us)
runtime-0-1     | 02:42:27.480 [W0] INFO:	sim_time 9_309_212_661us: PolicyEvent @ 9_309_212_661us
runtime-0-1     | 02:42:27.481 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:42:30,014][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the lead vehicle since it is directly ahead in our lane']
runtime-0-1     | 02:42:30.036 [W0] INFO:	sim_time 9_309_212_661us: ControllerEvent @ 9_309_212_661us
runtime-0-1     | 02:42:30.043 [W0] INFO:	sim_time 9_309_212_661us: PhysicsEvent @ 9_309_212_661us
runtime-0-1     | 02:42:30.043 [W0] INFO:	sim_time 9_309_212_661us: TrafficEvent @ 9_309_212_661us
runtime-0-1     | 02:42:30.044 [W0] INFO:	sim_time 9_309_212_661us: PhysicsEvent @ 9_309_212_661us
runtime-0-1     | 02:42:30.045 [W0] INFO:	sim_time 9_309_212_661us: StepEvent @ 9_309_212_661us
runtime-0-1     | 02:42:30.047 [W0] INFO:	sim_time 9_309_312_661us: CameraFrameEvent(camera_front_wide_120fov, 9_309_282_661->9_309_312_661us)
runtime-0-1     | 02:42:30.289 [W0] INFO:	sim_time 9_309_312_661us: CameraFrameEvent(camera_cross_right_120fov, 9_309_282_661->9_309_312_661us)
runtime-0-1     | 02:42:30.506 [W0] INFO:	sim_time 9_309_312_661us: CameraFrameEvent(camera_cross_left_120fov, 9_309_282_661->9_309_312_661us)
runtime-0-1     | 02:42:30.622 [W0] INFO:	sim_time 9_309_312_661us: CameraFrameEvent(camera_front_tele_30fov, 9_309_282_661->9_309_312_661us)
runtime-0-1     | 02:42:30.815 [W0] INFO:	sim_time 9_309_312_661us: PolicyEvent @ 9_309_312_661us
runtime-0-1     | 02:42:30.816 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:42:33,159][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the cut-in vehicle since it merges into our lane ahead']
runtime-0-1     | 02:42:33.189 [W0] INFO:	sim_time 9_309_312_661us: ControllerEvent @ 9_309_312_661us
runtime-0-1     | 02:42:33.196 [W0] INFO:	sim_time 9_309_312_661us: PhysicsEvent @ 9_309_312_661us
runtime-0-1     | 02:42:33.196 [W0] INFO:	sim_time 9_309_312_661us: TrafficEvent @ 9_309_312_661us
runtime-0-1     | 02:42:33.197 [W0] INFO:	sim_time 9_309_312_661us: PhysicsEvent @ 9_309_312_661us
runtime-0-1     | 02:42:33.197 [W0] INFO:	sim_time 9_309_312_661us: StepEvent @ 9_309_312_661us
runtime-0-1     | 02:42:33.199 [W0] INFO:	sim_time 9_309_412_661us: CameraFrameEvent(camera_cross_left_120fov, 9_309_382_661->9_309_412_661us)
runtime-0-1     | 02:42:33.350 [W0] INFO:	sim_time 9_309_412_661us: CameraFrameEvent(camera_front_tele_30fov, 9_309_382_661->9_309_412_661us)
runtime-0-1     | 02:42:33.680 [W0] INFO:	sim_time 9_309_412_661us: CameraFrameEvent(camera_front_wide_120fov, 9_309_382_661->9_309_412_661us)
runtime-0-1     | 02:42:33.819 [W0] INFO:	sim_time 9_309_412_661us: CameraFrameEvent(camera_cross_right_120fov, 9_309_382_661->9_309_412_661us)
runtime-0-1     | 02:42:34.020 [W0] INFO:	sim_time 9_309_412_661us: PolicyEvent @ 9_309_412_661us
runtime-0-1     | 02:42:34.020 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:42:36,375][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the cut-in vehicle since it merges into our lane ahead']
runtime-0-1     | 02:42:36.455 [W0] INFO:	sim_time 9_309_412_661us: ControllerEvent @ 9_309_412_661us
runtime-0-1     | 02:42:36.463 [W0] INFO:	sim_time 9_309_412_661us: PhysicsEvent @ 9_309_412_661us
runtime-0-1     | 02:42:36.463 [W0] INFO:	sim_time 9_309_412_661us: TrafficEvent @ 9_309_412_661us
runtime-0-1     | 02:42:36.467 [W0] INFO:	sim_time 9_309_412_661us: PhysicsEvent @ 9_309_412_661us
runtime-0-1     | 02:42:36.467 [W0] INFO:	sim_time 9_309_412_661us: StepEvent @ 9_309_412_661us
runtime-0-1     | 02:42:36.469 [W0] INFO:	sim_time 9_309_512_661us: CameraFrameEvent(camera_front_tele_30fov, 9_309_482_661->9_309_512_661us)
runtime-0-1     | 02:42:36.763 [W0] INFO:	sim_time 9_309_512_661us: CameraFrameEvent(camera_front_wide_120fov, 9_309_482_661->9_309_512_661us)
runtime-0-1     | 02:42:36.916 [W0] INFO:	sim_time 9_309_512_661us: CameraFrameEvent(camera_cross_left_120fov, 9_309_482_661->9_309_512_661us)
runtime-0-1     | 02:42:37.035 [W0] INFO:	sim_time 9_309_512_661us: CameraFrameEvent(camera_cross_right_120fov, 9_309_482_661->9_309_512_661us)
runtime-0-1     | 02:42:37.245 [W0] INFO:	sim_time 9_309_512_661us: PolicyEvent @ 9_309_512_661us
runtime-0-1     | 02:42:37.245 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:42:39,606][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the cut-in vehicle since it merges into our lane ahead']
runtime-0-1     | 02:42:39.630 [W0] INFO:	sim_time 9_309_512_661us: ControllerEvent @ 9_309_512_661us
runtime-0-1     | 02:42:39.723 [W0] INFO:	sim_time 9_309_512_661us: PhysicsEvent @ 9_309_512_661us
runtime-0-1     | 02:42:39.723 [W0] INFO:	sim_time 9_309_512_661us: TrafficEvent @ 9_309_512_661us
runtime-0-1     | 02:42:39.724 [W0] INFO:	sim_time 9_309_512_661us: PhysicsEvent @ 9_309_512_661us
runtime-0-1     | 02:42:39.724 [W0] INFO:	sim_time 9_309_512_661us: StepEvent @ 9_309_512_661us
runtime-0-1     | 02:42:39.726 [W0] INFO:	sim_time 9_309_612_661us: CameraFrameEvent(camera_cross_left_120fov, 9_309_582_661->9_309_612_661us)
runtime-0-1     | 02:42:39.873 [W0] INFO:	sim_time 9_309_612_661us: CameraFrameEvent(camera_cross_right_120fov, 9_309_582_661->9_309_612_661us)
runtime-0-1     | 02:42:40.179 [W0] INFO:	sim_time 9_309_612_661us: CameraFrameEvent(camera_front_tele_30fov, 9_309_582_661->9_309_612_661us)
runtime-0-1     | 02:42:40.357 [W0] INFO:	sim_time 9_309_612_661us: CameraFrameEvent(camera_front_wide_120fov, 9_309_582_661->9_309_612_661us)
runtime-0-1     | 02:42:40.507 [W0] INFO:	sim_time 9_309_612_661us: PolicyEvent @ 9_309_612_661us
runtime-0-1     | 02:42:40.508 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:42:42,888][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the lead vehicle since it is directly ahead in our lane']
runtime-0-1     | 02:42:42.989 [W0] INFO:	sim_time 9_309_612_661us: ControllerEvent @ 9_309_612_661us
runtime-0-1     | 02:42:42.996 [W0] INFO:	sim_time 9_309_612_661us: PhysicsEvent @ 9_309_612_661us
runtime-0-1     | 02:42:42.996 [W0] INFO:	sim_time 9_309_612_661us: TrafficEvent @ 9_309_612_661us
runtime-0-1     | 02:42:42.997 [W0] INFO:	sim_time 9_309_612_661us: PhysicsEvent @ 9_309_612_661us
runtime-0-1     | 02:42:42.997 [W0] INFO:	sim_time 9_309_612_661us: StepEvent @ 9_309_612_661us
runtime-0-1     | 02:42:42.999 [W0] INFO:	sim_time 9_309_712_661us: CameraFrameEvent(camera_front_tele_30fov, 9_309_682_661->9_309_712_661us)
runtime-0-1     | 02:42:43.307 [W0] INFO:	sim_time 9_309_712_661us: CameraFrameEvent(camera_front_wide_120fov, 9_309_682_661->9_309_712_661us)
runtime-0-1     | 02:42:43.473 [W0] INFO:	sim_time 9_309_712_661us: CameraFrameEvent(camera_cross_left_120fov, 9_309_682_661->9_309_712_661us)
runtime-0-1     | 02:42:43.594 [W0] INFO:	sim_time 9_309_712_661us: CameraFrameEvent(camera_cross_right_120fov, 9_309_682_661->9_309_712_661us)
runtime-0-1     | 02:42:43.815 [W0] INFO:	sim_time 9_309_712_661us: PolicyEvent @ 9_309_712_661us
runtime-0-1     | 02:42:43.815 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:42:46,167][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the cut-in vehicle since it merges into our lane ahead']
runtime-0-1     | 02:42:46.247 [W0] INFO:	sim_time 9_309_712_661us: ControllerEvent @ 9_309_712_661us
runtime-0-1     | 02:42:46.254 [W0] INFO:	sim_time 9_309_712_661us: PhysicsEvent @ 9_309_712_661us
runtime-0-1     | 02:42:46.255 [W0] INFO:	sim_time 9_309_712_661us: TrafficEvent @ 9_309_712_661us
runtime-0-1     | 02:42:46.256 [W0] INFO:	sim_time 9_309_712_661us: PhysicsEvent @ 9_309_712_661us
runtime-0-1     | 02:42:46.256 [W0] INFO:	sim_time 9_309_712_661us: StepEvent @ 9_309_712_661us
runtime-0-1     | 02:42:46.257 [W0] INFO:	sim_time 9_309_812_661us: CameraFrameEvent(camera_front_wide_120fov, 9_309_782_661->9_309_812_661us)
runtime-0-1     | 02:42:46.475 [W0] INFO:	sim_time 9_309_812_661us: CameraFrameEvent(camera_cross_left_120fov, 9_309_782_661->9_309_812_661us)
runtime-0-1     | 02:42:46.675 [W0] INFO:	sim_time 9_309_812_661us: CameraFrameEvent(camera_front_tele_30fov, 9_309_782_661->9_309_812_661us)
runtime-0-1     | 02:42:46.898 [W0] INFO:	sim_time 9_309_812_661us: CameraFrameEvent(camera_cross_right_120fov, 9_309_782_661->9_309_812_661us)
runtime-0-1     | 02:42:47.105 [W0] INFO:	sim_time 9_309_812_661us: PolicyEvent @ 9_309_812_661us
runtime-0-1     | 02:42:47.106 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:42:49,508][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Accelerate to proceed through the intersection since the straight traffic light turns green']
runtime-0-1     | 02:42:49.529 [W0] INFO:	sim_time 9_309_812_661us: ControllerEvent @ 9_309_812_661us
runtime-0-1     | 02:42:49.536 [W0] INFO:	sim_time 9_309_812_661us: PhysicsEvent @ 9_309_812_661us
runtime-0-1     | 02:42:49.536 [W0] INFO:	sim_time 9_309_812_661us: TrafficEvent @ 9_309_812_661us
runtime-0-1     | 02:42:49.537 [W0] INFO:	sim_time 9_309_812_661us: PhysicsEvent @ 9_309_812_661us
runtime-0-1     | 02:42:49.537 [W0] INFO:	sim_time 9_309_812_661us: StepEvent @ 9_309_812_661us
runtime-0-1     | 02:42:49.540 [W0] INFO:	sim_time 9_309_912_661us: CameraFrameEvent(camera_front_tele_30fov, 9_309_882_661->9_309_912_661us)
runtime-0-1     | 02:42:49.850 [W0] INFO:	sim_time 9_309_912_661us: CameraFrameEvent(camera_cross_right_120fov, 9_309_882_661->9_309_912_661us)
runtime-0-1     | 02:42:50.074 [W0] INFO:	sim_time 9_309_912_661us: CameraFrameEvent(camera_front_wide_120fov, 9_309_882_661->9_309_912_661us)
runtime-0-1     | 02:42:50.217 [W0] INFO:	sim_time 9_309_912_661us: CameraFrameEvent(camera_cross_left_120fov, 9_309_882_661->9_309_912_661us)
runtime-0-1     | 02:42:50.330 [W0] INFO:	sim_time 9_309_912_661us: PolicyEvent @ 9_309_912_661us
runtime-0-1     | 02:42:50.331 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:42:52,620][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the cut-in vehicle since it merges into our lane ahead']
runtime-0-1     | 02:42:52.639 [W0] INFO:	sim_time 9_309_912_661us: ControllerEvent @ 9_309_912_661us
runtime-0-1     | 02:42:52.651 [W0] INFO:	sim_time 9_309_912_661us: PhysicsEvent @ 9_309_912_661us
runtime-0-1     | 02:42:52.651 [W0] INFO:	sim_time 9_309_912_661us: TrafficEvent @ 9_309_912_661us
runtime-0-1     | 02:42:52.652 [W0] INFO:	sim_time 9_309_912_661us: PhysicsEvent @ 9_309_912_661us
runtime-0-1     | 02:42:52.652 [W0] INFO:	sim_time 9_309_912_661us: StepEvent @ 9_309_912_661us
runtime-0-1     | 02:42:52.654 [W0] INFO:	sim_time 9_310_012_661us: CameraFrameEvent(camera_front_wide_120fov, 9_309_982_661->9_310_012_661us)
runtime-0-1     | 02:42:52.892 [W0] INFO:	sim_time 9_310_012_661us: CameraFrameEvent(camera_cross_left_120fov, 9_309_982_661->9_310_012_661us)
runtime-0-1     | 02:42:53.055 [W0] INFO:	sim_time 9_310_012_661us: CameraFrameEvent(camera_front_tele_30fov, 9_309_982_661->9_310_012_661us)
runtime-0-1     | 02:42:53.274 [W0] INFO:	sim_time 9_310_012_661us: CameraFrameEvent(camera_cross_right_120fov, 9_309_982_661->9_310_012_661us)
